Kind,Name,File,CountLineCode,Cyclomatic,SumCyclomatic
Public Const Function,"AP_Dialog_PageSetup::getPageScale",ap_Dialog_PageSetup.h,1,1,
Public Const Function,"AP_Dialog_PageSetup::getPageSize",ap_Dialog_PageSetup.h,1,1,
Public Const Function,"AP_Dialog_PageSetup::getPageUnits",ap_Dialog_PageSetup.h,1,1,
Protected Function,"AP_Dialog_PageSetup::setAnswer",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setMarginBottom",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setMarginFooter",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setMarginHeader",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setMarginLeft",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setMarginRight",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setMarginTop",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setMarginUnits",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setPageOrientation",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setPageScale",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setPageSize",ap_Dialog_PageSetup.h,1,1,
Public Function,"AP_Dialog_PageSetup::setPageUnits",ap_Dialog_PageSetup.h,1,1,
Protected Const Function,"AP_Dialog_PageSetup::validatePageSettings",ap_Dialog_PageSetup.cpp,7,2,
Public Virtual Function,"AP_Dialog_PageSetup::~AP_Dialog_PageSetup",ap_Dialog_PageSetup.cpp,3,1,
Abstract Class,"AP_Dialog_Paragraph",ap_Dialog_Paragraph.h,962,,300
Public Function,"AP_Dialog_Paragraph::AP_Dialog_Paragraph",ap_Dialog_Paragraph.cpp,30,10,
Private Function,"AP_Dialog_Paragraph::_addPropertyItem",ap_Dialog_Paragraph.cpp,14,6,
Protected Function,"AP_Dialog_Paragraph::_createPreviewFromGC",ap_Dialog_Paragraph.cpp,45,33,
Protected Function,"AP_Dialog_Paragraph::_doSpin",ap_Dialog_Paragraph.cpp,83,33,
Protected Function,"AP_Dialog_Paragraph::_getCheckItemValue",ap_Dialog_Paragraph.cpp,10,10,
Protected Function,"AP_Dialog_Paragraph::_getMenuItemValue",ap_Dialog_Paragraph.cpp,9,9,
Private Const Function,"AP_Dialog_Paragraph::_getPropertyItem",ap_Dialog_Paragraph.h,4,1,
Protected Function,"AP_Dialog_Paragraph::_getSpinItemValue",ap_Dialog_Paragraph.cpp,10,12,
Protected Function,"AP_Dialog_Paragraph::_makeAbsolute",ap_Dialog_Paragraph.cpp,13,3,
Protected Function,"AP_Dialog_Paragraph::_setCheckItemValue",ap_Dialog_Paragraph.cpp,12,11,
Protected Function,"AP_Dialog_Paragraph::_setMenuItemValue",ap_Dialog_Paragraph.cpp,12,11,
Protected Function,"AP_Dialog_Paragraph::_setSpinItemValue",ap_Dialog_Paragraph.cpp,40,18,
Protected Virtual Function,"AP_Dialog_Paragraph::_syncControls",ap_Dialog_Paragraph.cpp,186,43,
Protected Function,"AP_Dialog_Paragraph::_wasChanged",ap_Dialog_Paragraph.cpp,7,9,
Public Const Function,"AP_Dialog_Paragraph::getAnswer",ap_Dialog_Paragraph.cpp,4,1,
Public Function,"AP_Dialog_Paragraph::getDialogData",ap_Dialog_Paragraph.cpp,141,37,
Private Class,"AP_Dialog_Paragraph::sControlData",ap_Dialog_Paragraph.h,127,,32
Public Const Function,"AP_Dialog_Paragraph::sControlData::changed",ap_Dialog_Paragraph.h,1,1,
Public Function,"AP_Dialog_Paragraph::sControlData::changed",ap_Dialog_Paragraph.h,1,1,
Public Const Function,"AP_Dialog_Paragraph::sControlData::getData",ap_Dialog_Paragraph.h,5,1,
Public Const Function,"AP_Dialog_Paragraph::sControlData::getData",ap_Dialog_Paragraph.h,5,1,
Public Const Function,"AP_Dialog_Paragraph::sControlData::getData",ap_Dialog_Paragraph.h,5,1,
Public Function,"AP_Dialog_Paragraph::sControlData::operator=",ap_Dialog_Paragraph.cpp,27,9,
Public Function,"AP_Dialog_Paragraph::sControlData::sControlData",ap_Dialog_Paragraph.cpp,7,1,
Public Function,"AP_Dialog_Paragraph::sControlData::sControlData",ap_Dialog_Paragraph.cpp,7,1,
Public Function,"AP_Dialog_Paragraph::sControlData::sControlData",ap_Dialog_Paragraph.cpp,9,1,
Public Function,"AP_Dialog_Paragraph::sControlData::sControlData",ap_Dialog_Paragraph.cpp,9,2,
Public Function,"AP_Dialog_Paragraph::sControlData::setData",ap_Dialog_Paragraph.h,5,1,
Public Function,"AP_Dialog_Paragraph::sControlData::setData",ap_Dialog_Paragraph.cpp,21,8,
Public Function,"AP_Dialog_Paragraph::sControlData::setData",ap_Dialog_Paragraph.h,5,1,
Public Function,"AP_Dialog_Paragraph::sControlData::~sControlData",ap_Dialog_Paragraph.cpp,4,3,
Public Function,"AP_Dialog_Paragraph::setDialogData",ap_Dialog_Paragraph.cpp,158,43,
Public Function,"AP_Dialog_Paragraph::setMaxWidth",ap_Dialog_Paragraph.h,1,1,
Public Virtual Function,"AP_Dialog_Paragraph::~AP_Dialog_Paragraph",ap_Dialog_Paragraph.cpp,5,9,
Class,"AP_Dialog_RDFEditor",ap_Dialog_RDFEditor.h,232,,33
Public Function,"AP_Dialog_RDFEditor::AP_Dialog_RDFEditor",ap_Dialog_RDFEditor.cpp,6,1,
Public Virtual Function,"AP_Dialog_RDFEditor::addStatement",ap_Dialog_RDFEditor.cpp,6,1,
Public Virtual Function,"AP_Dialog_RDFEditor::clear",ap_Dialog_RDFEditor.cpp,5,1,
Public Function,"AP_Dialog_RDFEditor::copyStatement",ap_Dialog_RDFEditor.cpp,33,5,
Public Function,"AP_Dialog_RDFEditor::createStatement",ap_Dialog_RDFEditor.cpp,25,3,
Public Function,"AP_Dialog_RDFEditor::getModel",ap_Dialog_RDFEditor.cpp,10,2,
Public Function,"AP_Dialog_RDFEditor::getRDF",ap_Dialog_RDFEditor.cpp,8,1,
Public Virtual Function,"AP_Dialog_RDFEditor::getSelection",ap_Dialog_RDFEditor.cpp,6,1,
Protected Virtual Function,"AP_Dialog_RDFEditor::getWindowTitleStringId",ap_Dialog_RDFEditor.cpp,5,1,
Public Virtual Function,"AP_Dialog_RDFEditor::hideRestrictionXMLID",ap_Dialog_RDFEditor.cpp,5,1,
Public Function,"AP_Dialog_RDFEditor::prefixedToURI",ap_Dialog_RDFEditor.cpp,5,1,
Public Virtual Function,"AP_Dialog_RDFEditor::removeStatement",ap_Dialog_RDFEditor.cpp,4,1,
Public Function,"AP_Dialog_RDFEditor::setRestrictedModel",ap_Dialog_RDFEditor.cpp,6,1,
Public Function,"AP_Dialog_RDFEditor::setRestrictedXMLID",ap_Dialog_RDFEditor.cpp,31,5,
Public Virtual Function,"AP_Dialog_RDFEditor::setSelection",ap_Dialog_RDFEditor.cpp,4,1,
Protected Function,"AP_Dialog_RDFEditor::setSelection",ap_Dialog_RDFEditor.cpp,7,1,
Public Virtual Function,"AP_Dialog_RDFEditor::setStatus",ap_Dialog_RDFEditor.cpp,3,1,
Public Function,"AP_Dialog_RDFEditor::showAllRDF",ap_Dialog_RDFEditor.cpp,17,2,
Protected Function,"AP_Dialog_RDFEditor::statusIsTripleCount",ap_Dialog_RDFEditor.cpp,8,1,
Public Function,"AP_Dialog_RDFEditor::uriToPrefixed",ap_Dialog_RDFEditor.cpp,5,1,
Public Virtual Function,"AP_Dialog_RDFEditor::~AP_Dialog_RDFEditor",ap_Dialog_RDFEditor.cpp,3,1,
Class,"AP_Dialog_RDFQuery",ap_Dialog_RDFQuery.h,105,,13
Public Function,"AP_Dialog_RDFQuery::AP_Dialog_RDFQuery",ap_Dialog_RDFQuery.cpp,5,1,
Public Virtual Function,"AP_Dialog_RDFQuery::addBinding",ap_Dialog_RDFQuery.cpp,6,1,
Public Virtual Function,"AP_Dialog_RDFQuery::addStatement",ap_Dialog_RDFQuery.cpp,6,1,
Public Virtual Function,"AP_Dialog_RDFQuery::clear",ap_Dialog_RDFQuery.cpp,5,1,
Public Function,"AP_Dialog_RDFQuery::executeQuery",ap_Dialog_RDFQuery.cpp,11,1,
Public Function,"AP_Dialog_RDFQuery::getRDF",ap_Dialog_RDFQuery.cpp,8,1,
Protected Virtual Function,"AP_Dialog_RDFQuery::getWindowTitleStringId",ap_Dialog_RDFQuery.cpp,5,1,
Public Virtual Function,"AP_Dialog_RDFQuery::setQueryString",ap_Dialog_RDFQuery.cpp,5,1,
Public Virtual Function,"AP_Dialog_RDFQuery::setStatus",ap_Dialog_RDFQuery.cpp,4,1,
Public Virtual Function,"AP_Dialog_RDFQuery::setupBindingsView",ap_Dialog_RDFQuery.cpp,5,1,
Public Function,"AP_Dialog_RDFQuery::showAllRDF",ap_Dialog_RDFQuery.cpp,16,1,
Public Function,"AP_Dialog_RDFQuery::uriToPrefixed",ap_Dialog_RDFQuery.cpp,6,1,
Public Virtual Function,"AP_Dialog_RDFQuery::~AP_Dialog_RDFQuery",ap_Dialog_RDFQuery.cpp,3,1,
Abstract Class,"AP_Dialog_Replace",ap_Dialog_Replace.h,332,,83
Public Function,"AP_Dialog_Replace::AP_Dialog_Replace",ap_Dialog_Replace.cpp,10,1,
Public Function,"AP_Dialog_Replace::ConstructWindowName",ap_Dialog_Replace.cpp,18,4,
Private Function,"AP_Dialog_Replace::_manageList",ap_Dialog_Replace.cpp,35,8,
Protected Function,"AP_Dialog_Replace::_messageFinishedFind",ap_Dialog_Replace.cpp,6,1,
Protected Function,"AP_Dialog_Replace::_messageFinishedReplace",ap_Dialog_Replace.cpp,9,1,
Public Function,"AP_Dialog_Replace::findNext",ap_Dialog_Replace.cpp,18,7,
Public Function,"AP_Dialog_Replace::findPrev",ap_Dialog_Replace.cpp,9,2,
Public Function,"AP_Dialog_Replace::findReplace",ap_Dialog_Replace.cpp,16,3,
Public Function,"AP_Dialog_Replace::findReplaceAll",ap_Dialog_Replace.cpp,16,6,
Public Function,"AP_Dialog_Replace::findReplaceReverse",ap_Dialog_Replace.cpp,8,2,
Public Const Function,"AP_Dialog_Replace::getAnswer",ap_Dialog_Replace.cpp,4,1,
Public Function,"AP_Dialog_Replace::getFindString",ap_Dialog_Replace.cpp,16,3,
Public Function,"AP_Dialog_Replace::getFvView",ap_Dialog_Replace.cpp,4,1,
Public Function,"AP_Dialog_Replace::getMatchCase",ap_Dialog_Replace.cpp,5,1,
Public Function,"AP_Dialog_Replace::getReplaceString",ap_Dialog_Replace.cpp,15,3,
Public Function,"AP_Dialog_Replace::getReverseFind",ap_Dialog_Replace.cpp,5,1,
Public Function,"AP_Dialog_Replace::getView",ap_Dialog_Replace.cpp,4,1,
Public Function,"AP_Dialog_Replace::getWholeWord",ap_Dialog_Replace.cpp,5,1,
Public Function,"AP_Dialog_Replace::getWindowName",ap_Dialog_Replace.h,1,1,
Public Virtual Function,"AP_Dialog_Replace::setActiveFrame",ap_Dialog_Replace.cpp,5,1,
Public Function,"AP_Dialog_Replace::setFindString",ap_Dialog_Replace.cpp,10,4,
Public Function,"AP_Dialog_Replace::setMatchCase",ap_Dialog_Replace.cpp,10,3,
Public Function,"AP_Dialog_Replace::setReplaceString",ap_Dialog_Replace.cpp,5,1,
Public Function,"AP_Dialog_Replace::setReverseFind",ap_Dialog_Replace.cpp,5,1,
Public Function,"AP_Dialog_Replace::setView",ap_Dialog_Replace.cpp,9,9,
Public Function,"AP_Dialog_Replace::setWholeWord",ap_Dialog_Replace.cpp,5,1,
Public Virtual Function,"AP_Dialog_Replace::useEnd",ap_Dialog_Replace.cpp,4,1,
Public Virtual Function,"AP_Dialog_Replace::useStart",ap_Dialog_Replace.cpp,6,1,
Public Virtual Function,"AP_Dialog_Replace::~AP_Dialog_Replace",ap_Dialog_Replace.cpp,18,13,
Abstract Class,"AP_Dialog_Spell",ap_Dialog_Spell.h,293,,101
Public Function,"AP_Dialog_Spell::AP_Dialog_Spell",ap_Dialog_Spell.cpp,22,1,
Protected Function,"AP_Dialog_Spell::_getDict",ap_Dialog_Spell.cpp,7,2,
Protected Function,"AP_Dialog_Spell::_purgeSuggestions",ap_Dialog_Spell.cpp,11,6,
Protected Function,"AP_Dialog_Spell::_spellCheckWord",ap_Dialog_Spell.cpp,10,3,
Protected Function,"AP_Dialog_Spell::addChangeAll",ap_Dialog_Spell.cpp,13,7,
Protected Function,"AP_Dialog_Spell::addIgnoreAll",ap_Dialog_Spell.cpp,5,1,
Protected Function,"AP_Dialog_Spell::addToDict",ap_Dialog_Spell.cpp,4,1,
Protected Function,"AP_Dialog_Spell::changeWordWith",ap_Dialog_Spell.cpp,15,2,
Protected Function,"AP_Dialog_Spell::ignoreWord",ap_Dialog_Spell.cpp,4,1,
Protected Function,"AP_Dialog_Spell::inChangeAll",ap_Dialog_Spell.cpp,17,8,
Public Const Function,"AP_Dialog_Spell::isComplete",ap_Dialog_Spell.h,1,1,
Public Const Function,"AP_Dialog_Spell::isSelection",ap_Dialog_Spell.h,1,1,
Protected Function,"AP_Dialog_Spell::makeWordVisible",ap_Dialog_Spell.cpp,8,1,
Protected Function,"AP_Dialog_Spell::nextMisspelledWord",ap_Dialog_Spell.cpp,84,49,
Public Virtual Function,"AP_Dialog_Spell::runModal",ap_Dialog_Spell.cpp,33,6,
Public Virtual Function,"AP_Dialog_Spell::~AP_Dialog_Spell",ap_Dialog_Spell.cpp,15,11,
Abstract Class,"AP_Dialog_SplitCells",ap_Dialog_SplitCells.h,238,,56
Public Function,"AP_Dialog_SplitCells::AP_Dialog_SplitCells",ap_Dialog_SplitCells.cpp,18,1,
Public Function,"AP_Dialog_SplitCells::ConstructWindowName",ap_Dialog_SplitCells.cpp,8,3,
Public Static Function,"AP_Dialog_SplitCells::autoUpdateMC",ap_Dialog_SplitCells.cpp,24,9,
Public Function,"AP_Dialog_SplitCells::finalize",ap_Dialog_SplitCells.cpp,5,1,
Public Const Function,"AP_Dialog_SplitCells::getAnswer",ap_Dialog_SplitCells.cpp,4,1,
Public Function,"AP_Dialog_SplitCells::getCellDestination",ap_Dialog_SplitCells.cpp,4,1,
Public Function,"AP_Dialog_SplitCells::getCellSource",ap_Dialog_SplitCells.cpp,4,1,
Public Function,"AP_Dialog_SplitCells::onSplit",ap_Dialog_SplitCells.cpp,13,3,
Public Virtual Function,"AP_Dialog_SplitCells::setActiveFrame",ap_Dialog_SplitCells.cpp,4,1,
Public Function,"AP_Dialog_SplitCells::setAllSensitivities",ap_Dialog_SplitCells.cpp,87,28,
Public Function,"AP_Dialog_SplitCells::setSplitType",ap_Dialog_SplitCells.cpp,4,1,
Public Virtual Function,"AP_Dialog_SplitCells::startUpdater",ap_Dialog_SplitCells.cpp,8,1,
Public Virtual Function,"AP_Dialog_SplitCells::stopUpdater",ap_Dialog_SplitCells.cpp,11,4,
Public Virtual Function,"AP_Dialog_SplitCells::~AP_Dialog_SplitCells",ap_Dialog_SplitCells.cpp,4,1,
Abstract Class,"AP_Dialog_Stub",ap_Dialog_Stub.h,12,,2
Public Function,"AP_Dialog_Stub::AP_Dialog_Stub",ap_Dialog_Stub.h,2,1,
Public Virtual Function,"AP_Dialog_Stub::~AP_Dialog_Stub",ap_Dialog_Stub.h,1,1,
Abstract Class,"AP_Dialog_Styles",ap_Dialog_Styles.h,945,,212
Public Function,"AP_Dialog_Styles::AP_Dialog_Styles",ap_Dialog_Styles.cpp,8,1,
Protected Function,"AP_Dialog_Styles::ModifyFont",ap_Dialog_Styles.cpp,101,20,
Protected Function,"AP_Dialog_Styles::ModifyLang",ap_Dialog_Styles.cpp,24,7,
Protected Function,"AP_Dialog_Styles::ModifyLists",ap_Dialog_Styles.cpp,108,22,
Protected Function,"AP_Dialog_Styles::ModifyParagraph",ap_Dialog_Styles.cpp,38,11,
Protected Function,"AP_Dialog_Styles::ModifyTabs",ap_Dialog_Styles.cpp,12,5,
Protected Function,"AP_Dialog_Styles::_createAbiPreviewFromGC",ap_Dialog_Styles.cpp,10,12,
Protected Function,"AP_Dialog_Styles::_createCharPreviewFromGC",ap_Dialog_Styles.cpp,18,13,
Protected Function,"AP_Dialog_Styles::_createParaPreviewFromGC",ap_Dialog_Styles.cpp,12,13,
Protected Function,"AP_Dialog_Styles::_populateAbiPreview",ap_Dialog_Styles.cpp,127,11,
Protected Virtual Function,"AP_Dialog_Styles::_populatePreviews",ap_Dialog_Styles.cpp,98,15,
Public Function,"AP_Dialog_Styles::_tabCallback",ap_Dialog_Styles.cpp,8,3,
Protected Function,"AP_Dialog_Styles::applyModifiedStyleToDoc",ap_Dialog_Styles.cpp,15,3,
Protected Function,"AP_Dialog_Styles::createNewStyle",ap_Dialog_Styles.cpp,22,7,
Protected Function,"AP_Dialog_Styles::destroyAbiPreview",ap_Dialog_Styles.cpp,4,3,
Protected Function,"AP_Dialog_Styles::drawLocal",ap_Dialog_Styles.cpp,7,2,
Protected Virtual Const Function,"AP_Dialog_Styles::event_charPreviewUpdated",ap_Dialog_Styles.cpp,6,5,
Protected Const Function,"AP_Dialog_Styles::event_paraPreviewUpdated",ap_Dialog_Styles.cpp,66,18,
Protected Function,"AP_Dialog_Styles::fillVecFromCurrentPoint",ap_Dialog_Styles.cpp,21,4,
Protected Function,"AP_Dialog_Styles::fillVecWithProps",ap_Dialog_Styles.cpp,59,10,
Public Const Function,"AP_Dialog_Styles::getAnswer",ap_Dialog_Styles.cpp,4,1,
Protected Const Function,"AP_Dialog_Styles::getDoc",ap_Dialog_Styles.cpp,4,1,
Protected Const Function,"AP_Dialog_Styles::getFrame",ap_Dialog_Styles.cpp,4,1,
Protected Const Function,"AP_Dialog_Styles::getLDoc",ap_Dialog_Styles.cpp,4,1,
Protected Const Function,"AP_Dialog_Styles::getLView",ap_Dialog_Styles.cpp,4,1,
Protected Const Function,"AP_Dialog_Styles::getVecVal",ap_Dialog_Styles.cpp,18,5,
Protected Const Function,"AP_Dialog_Styles::getView",ap_Dialog_Styles.cpp,4,1,
Protected Function,"AP_Dialog_Styles::setDoc",ap_Dialog_Styles.cpp,4,1,
Protected Function,"AP_Dialog_Styles::setFrame",ap_Dialog_Styles.cpp,4,1,
Protected Function,"AP_Dialog_Styles::setView",ap_Dialog_Styles.cpp,4,1,
Protected Function,"AP_Dialog_Styles::updateCurrentStyle",ap_Dialog_Styles.cpp,51,6,
Public Virtual Function,"AP_Dialog_Styles::~AP_Dialog_Styles",ap_Dialog_Styles.cpp,6,7,
Abstract Class,"AP_Dialog_Stylist",ap_Dialog_Stylist.h,192,,44
Public Function,"AP_Dialog_Stylist::AP_Dialog_Stylist",ap_Dialog_Stylist.cpp,12,1,
Public Function,"AP_Dialog_Stylist::Apply",ap_Dialog_Stylist.cpp,12,3,
Public Static Function,"AP_Dialog_Stylist::autoUpdate",ap_Dialog_Stylist.cpp,6,5,
Public Function,"AP_Dialog_Stylist::finalize",ap_Dialog_Stylist.cpp,5,1,
Public Const Function,"AP_Dialog_Stylist::getCurStyle",ap_Dialog_Stylist.h,2,1,
Public Const Function,"AP_Dialog_Stylist::getNumStyles",ap_Dialog_Stylist.cpp,8,2,
Public Const Function,"AP_Dialog_Stylist::getSelectedStyle",ap_Dialog_Stylist.h,2,1,
Public Const Function,"AP_Dialog_Stylist::getStyleTree",ap_Dialog_Stylist.h,2,1,
Public Const Function,"AP_Dialog_Stylist::isStyleChanged",ap_Dialog_Stylist.h,2,1,
Public Const Function,"AP_Dialog_Stylist::isStyleTreeChanged",ap_Dialog_Stylist.h,2,1,
Public Function,"AP_Dialog_Stylist::isStyleValid",ap_Dialog_Stylist.h,2,1,
Public Virtual Function,"AP_Dialog_Stylist::setActiveFrame",ap_Dialog_Stylist.cpp,5,1,
Protected Function,"AP_Dialog_Stylist::setAllSensitivities",ap_Dialog_Stylist.cpp,10,2,
Public Function,"AP_Dialog_Stylist::setCurStyle",ap_Dialog_Stylist.h,2,1,
Public Virtual Function,"AP_Dialog_Stylist::setSensitivity",ap_Dialog_Stylist.h,1,1,
Public Function,"AP_Dialog_Stylist::setStyleChanged",ap_Dialog_Stylist.h,2,1,
Public Function,"AP_Dialog_Stylist::setStyleTreeChanged",ap_Dialog_Stylist.h,2,1,
Public Function,"AP_Dialog_Stylist::setStyleValid",ap_Dialog_Stylist.h,2,1,
Public Function,"AP_Dialog_Stylist::startUpdater",ap_Dialog_Stylist.cpp,6,1,
Public Function,"AP_Dialog_Stylist::stopUpdater",ap_Dialog_Stylist.cpp,10,4,
Public Function,"AP_Dialog_Stylist::updateDialog",ap_Dialog_Stylist.cpp,62,10,
Public Virtual Function,"AP_Dialog_Stylist::~AP_Dialog_Stylist",ap_Dialog_Stylist.cpp,5,3,
Abstract Class,"AP_Dialog_Tab",ap_Dialog_Tab.h,506,,184
Public Function,"AP_Dialog_Tab::AP_Dialog_Tab",ap_Dialog_Tab.cpp,9,1,
Public Static Function,"AP_Dialog_Tab::AlignmentToChar",ap_Dialog_Tab.cpp,27,9,
Public Static Function,"AP_Dialog_Tab::CharToAlignment",ap_Dialog_Tab.cpp,26,9,
Protected Function,"AP_Dialog_Tab::_deleteTabFromTabString",ap_Dialog_Tab.cpp,27,6,
Protected Function,"AP_Dialog_Tab::_doSpin",ap_Dialog_Tab.cpp,55,17,
Protected Function,"AP_Dialog_Tab::_event_AlignmentChange",ap_Dialog_Tab.cpp,4,1,
Protected Function,"AP_Dialog_Tab::_event_Clear",ap_Dialog_Tab.cpp,23,11,
Protected Function,"AP_Dialog_Tab::_event_ClearAll",ap_Dialog_Tab.cpp,9,5,
Protected Function,"AP_Dialog_Tab::_event_Set",ap_Dialog_Tab.cpp,53,25,
Protected Function,"AP_Dialog_Tab::_event_TabChange",ap_Dialog_Tab.cpp,4,1,
Protected Function,"AP_Dialog_Tab::_event_TabSelected",ap_Dialog_Tab.cpp,13,6,
Protected Function,"AP_Dialog_Tab::_event_Update",ap_Dialog_Tab.cpp,58,25,
Protected Function,"AP_Dialog_Tab::_event_somethingChanged",ap_Dialog_Tab.cpp,24,9,
Protected Function,"AP_Dialog_Tab::_getDimension",ap_Dialog_Tab.h,1,1,
Protected Function,"AP_Dialog_Tab::_getTabDimensionString",ap_Dialog_Tab.cpp,16,10,
Protected Function,"AP_Dialog_Tab::_getTabString",ap_Dialog_Tab.cpp,13,2,
Protected Function,"AP_Dialog_Tab::_initEnableControls",ap_Dialog_Tab.cpp,7,2,
Protected Function,"AP_Dialog_Tab::_populateWindowData",ap_Dialog_Tab.cpp,45,17,
Protected Function,"AP_Dialog_Tab::_storeWindowData",ap_Dialog_Tab.cpp,7,9,
Protected Function,"AP_Dialog_Tab::buildTab",ap_Dialog_Tab.cpp,12,2,
Public Function,"AP_Dialog_Tab::clearList",ap_Dialog_Tab.cpp,5,7,
Public Const Function,"AP_Dialog_Tab::getAnswer",ap_Dialog_Tab.cpp,4,1,
Public Function,"AP_Dialog_Tab::setSaveCallback",ap_Dialog_Tab.cpp,5,1,
Public Virtual Function,"AP_Dialog_Tab::~AP_Dialog_Tab",ap_Dialog_Tab.cpp,4,7,
Abstract Class,"AP_Dialog_ToggleCase",ap_Dialog_ToggleCase.h,41,,6
Public Function,"AP_Dialog_ToggleCase::AP_Dialog_ToggleCase",ap_Dialog_ToggleCase.cpp,6,1,
Public Const Function,"AP_Dialog_ToggleCase::getAnswer",ap_Dialog_ToggleCase.cpp,4,1,
Public Const Function,"AP_Dialog_ToggleCase::getCase",ap_Dialog_ToggleCase.cpp,4,1,
Public Function,"AP_Dialog_ToggleCase::setAnswer",ap_Dialog_ToggleCase.cpp,4,1,
Public Function,"AP_Dialog_ToggleCase::setCase",ap_Dialog_ToggleCase.cpp,4,1,
Public Virtual Function,"AP_Dialog_ToggleCase::~AP_Dialog_ToggleCase",ap_Dialog_ToggleCase.cpp,3,1,
Class,"AP_Dialog_WordCount",ap_Dialog_WordCount.h,113,,14
Public Function,"AP_Dialog_WordCount::AP_Dialog_WordCount",ap_Dialog_WordCount.cpp,6,1,
Public Function,"AP_Dialog_WordCount::ConstructWindowName",ap_Dialog_WordCount.cpp,8,3,
Public Const Function,"AP_Dialog_WordCount::getAnswer",ap_Dialog_WordCount.cpp,4,1,
Public Const Function,"AP_Dialog_WordCount::getCount",ap_Dialog_WordCount.cpp,4,1,
Protected Virtual Function,"AP_Dialog_WordCount::localizeDialog",ap_Dialog_WordCount.cpp,21,1,
Public Virtual Function,"AP_Dialog_WordCount::setActiveFrame",ap_Dialog_WordCount.cpp,4,1,
Public Function,"AP_Dialog_WordCount::setCount",ap_Dialog_WordCount.cpp,4,1,
Public Function,"AP_Dialog_WordCount::setCountFromActiveFrame",ap_Dialog_WordCount.cpp,10,3,
Protected Virtual Function,"AP_Dialog_WordCount::updateDialogData",ap_Dialog_WordCount.cpp,11,1,
Public Virtual Function,"AP_Dialog_WordCount::~AP_Dialog_WordCount",ap_Dialog_WordCount.cpp,3,1,
Class,"AP_DiskStringSet",ap_Strings.h,118,,35
Public Function,"AP_DiskStringSet::AP_DiskStringSet",ap_Strings.cpp,6,1,
Public Virtual Const Function,"AP_DiskStringSet::getValue",ap_Strings.cpp,15,5,
Public Virtual Function,"AP_DiskStringSet::loadStringsFromDisk",ap_Strings.cpp,6,2,
Public Virtual Function,"AP_DiskStringSet::setValue",ap_Strings.cpp,57,20,
Public Virtual Function,"AP_DiskStringSet::setValue",ap_Strings.cpp,11,4,
Public Virtual Function,"AP_DiskStringSet::~AP_DiskStringSet",ap_Strings.cpp,11,3,
Function,"AP_DocViewDelegate",ap_CocoaFrameImpl.h,3,1,
Class,"AP_FormatFrame_preview",ap_Dialog_FormatFrame.h,149,,19
Public Function,"AP_FormatFrame_preview::AP_FormatFrame_preview",ap_Dialog_FormatFrame.cpp,5,1,
Public Virtual Function,"AP_FormatFrame_preview::draw",ap_Dialog_FormatFrame.cpp,130,16,
Public Const Function,"AP_FormatFrame_preview::getGraphics",ap_Dialog_FormatFrame.h,1,1,
Public Virtual Function,"AP_FormatFrame_preview::~AP_FormatFrame_preview",ap_Dialog_FormatFrame.cpp,3,1,
Class,"AP_FormatFrame_preview_drawer",ap_Dialog_FormatFrame.h,5,,0
Class,"AP_FormatTable_preview",ap_Dialog_FormatTable.h,160,,19
Public Function,"AP_FormatTable_preview::AP_FormatTable_preview",ap_Dialog_FormatTable.cpp,5,1,
Public Virtual Function,"AP_FormatTable_preview::draw",ap_Dialog_FormatTable.cpp,141,16,
Public Const Function,"AP_FormatTable_preview::getGraphics",ap_Dialog_FormatTable.h,1,1,
Public Virtual Function,"AP_FormatTable_preview::~AP_FormatTable_preview",ap_Dialog_FormatTable.cpp,3,1,
Class,"AP_FormatTable_preview_drawer",ap_Dialog_FormatTable.h,5,,0
Abstract Class,"AP_Frame",ap_Frame.h,750,,223
Public Function,"AP_Frame::AP_Frame",ap_Frame.h,1,1,
Public Function,"AP_Frame::AP_Frame",ap_Frame.h,1,1,
Protected Virtual Function,"AP_Frame::_importDocument",ap_Frame.cpp,27,10,
Protected Function,"AP_Frame::_loadDocument",ap_Frame.cpp,51,15,
Protected Function,"AP_Frame::_loadDocument",ap_Frame.cpp,25,14,
Protected Function,"AP_Frame::_replaceDocument",ap_Frame.cpp,10,1,
Protected Virtual Function,"AP_Frame::_replaceView",ap_Frame.cpp,113,35,
Protected Virtual Function,"AP_Frame::_showDocument",ap_Frame.cpp,101,50,
Protected Function,"AP_Frame::_signal",ap_Frame.cpp,9,3,
Public Virtual Function,"AP_Frame::buildFrame",ap_Frame.cpp,24,9,
Public Const Function,"AP_Frame::getDoWordSelections",ap_Frame.h,2,1,
Public Function,"AP_Frame::getNewZoom",ap_Frame.cpp,51,10,
